"","V_bh","V_con","V_new"
"2124",1374700.53633136,1361912.18580587,1507308.80743086
"2125",1379238.63809149,1365481.32902743,1512985.21924202
"2126",1381579.51137628,1367318.79114303,1515912.45878484
"2127",1391472.6210963,1375065.34679693,1528289.05655542
"2128",1390797.60273304,1374542.05368978,1527442.8124682
"2129",1390769.79968811,1374522.67369426,1527406.36418727
"2130",1391679.48969189,1375233.41328507,1528542.90720888
"2131",1415928.61446386,1394111.2089917,1558881.75101246
"2132",1398658.85399469,1380850.42501487,1537272.16560232
"2133",1406167.22511727,1386674.72709444,1546664.97843979
"2134",1426033.18961546,1402017.57091168,1571519.61210881
"2135",1420945.53601761,1398134.06077619,1565152.27881608
"2136",1425826.97924296,1401875.66215981,1571258.27946851
"2137",1434961.15718362,1408856.61220172,1582685.30179677
"2138",1433653.54450469,1407865.04520193,1581047.55570178
"2139",1424566.7300927,1400954.27060681,1569676.47239838
"2140",1421510.58023086,1398619.97016848,1565850.95658013
"2141",1435711.91976577,1409497.77423828,1583618.0114951
"2142",1437143.13904263,1410587.98422203,1585407.0919432
"2143",1431845.02566934,1406567.08740255,1578776.43137943
"2144",1431439.12941389,1406260.4226874,1578266.91287349
"2145",1445323.89032805,1416840.29704388,1595637.86461819
"2146",1441303.635371,1413802.70722949,1590606.06050482
"2147",1421148.91612098,1398531.96971198,1565386.81466808
"2148",1424103.13492764,1400797.90803465,1569081.47212785
"2149",1431071.65161787,1406129.85975807,1577798.81909956
"2150",1438115.85562908,1411500.00511938,1586610.86604728
"2151",1414523.71844799,1393591.34901594,1557090.72289518
"2152",1420864.05722624,1398469.4552507,1565022.09366342
"2153",1419933.03944536,1397758.33750915,1563855.54310487
"2154",1427396.81388619,1403483.97006784,1573192.55657413
"2155",1429783.78010641,1405309.10271169,1576177.46759776
"2156",1437042.24735103,1410846.86618165,1585257.60070312
"2157",1432733.35808177,1407576.32357525,1579864.6573383
"2158",1429169.72525481,1404865.44338208,1575404.1788341
"2159",1430038.96873,1405531.12932825,1576490.11515915
"2160",1445304.51940168,1417175.09541333,1595588.71104844
"2161",1470967.98469204,1436589.46754308,1627697.17770863
"2162",1473126.86447738,1438203.06649605,1630396.70698494
"2163",1496092.63734583,1455324.40597314,1659129.82088683
"2164",1500609.12020042,1458654.90371501,1664779.18312338
"2165",1514462.33099512,1468839.78745863,1682110.65935859
"2166",1507125.30908211,1463486.59479548,1672928.91642994
"2167",1521405.28236213,1473953.76000872,1690794.35788678
"2168",1510053.97221714,1465697.40944564,1676589.93752226
"2169",1504448.85478314,1461599.51981664,1669575.15347773
"2170",1521796.32688223,1474331.88452549,1691278.64945699
"2171",1538177.96743548,1486250.75414964,1711773.69700611
"2172",1549173.99454267,1494188.42143718,1725530.26501152
"2173",1532631.9132871,1482317.49567065,1704831.15183344
"2174",1548852.89154832,1494057.90585793,1725125.17872277
"2175",1542483.77439082,1489487.85831028,1717154.47822419
"2176",1550703.24559895,1495410.47385532,1727437.01948869
"2177",1539226.34287111,1487179.93034631,1713075.4576845
"2178",1518455.2697579,1472198.61629768,1687085.02989414
"2179",1509676.61053436,1465803.57945556,1676099.51036253
"2180",1508801.75767132,1465165.99985823,1675003.2333492
"2181",1510062.70573924,1466092.32695333,1676579.27046067
"2182",1508703.8668476,1465100.47037671,1674877.43012833
"2183",1523050.11066226,1475610.46728308,1692825.78927812
"2184",1497584.6631973,1457094.86372783,1660961.76029886
"2185",1476896.51902097,1441858.73704501,1635075.09319432
"2186",1486240.405759,1448816.99617407,1646764.50316984
"2187",1482438.70224245,1446002.64418576,1642006.15061881
"2188",1483473.29373248,1446773.41855876,1643298.97038003
"2189",1489305.09543112,1451103.31383184,1650594.05955425
"2190",1495426.88265152,1455634.93582702,1658251.97861331
"2191",1480520.63836215,1444642.84003918,1639599.62464734
"2192",1474443.75942696,1440129.18853518,1631994.57261252
"2193",1481064.70007784,1445068.41982099,1640277.03244379
"2194",1470590.49560835,1437288.77320174,1627170.04670045
"2195",1484324.5740236,1447550.77104778,1644352.4645025
"2196",1497245.79013285,1457138.43074492,1660517.82898728
"2197",1502916.32208434,1461320.37072967,1667611.13745387
"2198",1512228.59175215,1468165.80981491,1679260.98815113
"2199",1509988.22393939,1466530.02781253,1676456.17883269
"2200",1517836.30472551,1472279.2060562,1686274.03640118
"2201",1499934.70057174,1459224.62360548,1663873.88817287
"2202",1505652.31637106,1463435.55867505,1671026.10794987
"2203",1530755.83462515,1481859.315608,1702433.96887827
"2204",1526190.99101587,1478553.61934095,1696720.77544323
"2205",1519591.03632313,1473760.97480089,1688461.25102056
"2206",1526965.6658422,1479138.46034994,1697686.72636371
"2207",1511865.99746823,1468175.96768469,1678792.36018308
"2208",1503806.9541876,1462281.1812405,1668707.22411925
"2209",1495138.20525575,1455915.90557676,1657859.22434461
"2210",1490606.36452783,1452574.1563259,1652187.32411473
"2211",1502037.81681797,1461031.58780477,1666488.69610904
"2212",1507897.84323409,1465343.83059626,1673819.10004978
"2213",1510057.57767545,1466930.15265057,1676519.6986717
"2214",1499540.52358506,1459230.27652048,1663359.09948269
"2215",1494002.60980833,1455154.92506926,1656428.40065413
"2216",1485696.66163299,1449024.55738104,1646034.33718604
"2217",1477923.60965744,1443262.76917883,1636307.03344311
"2218",1489293.08964657,1451731.15699461,1650530.8656944
"2219",1481462.2184124,1445937.4699166,1640731.21849509
"2220",1479505.91507039,1444486.23416171,1638281.83064247
"2221",1462001.77161755,1431465.83159152,1616378.98524316
"2222",1461060.15263656,1430761.46644155,1615199.17046304
"2223",1470991.65221977,1438224.6065475,1627623.80163043
"2224",1469853.86707903,1437377.09634748,1626198.54375123
"2225",1471873.04427048,1438889.67435284,1628723.27714207
"2226",1483185.94357053,1447343.05616172,1642876.31563518
"2227",1471212.1143631,1438453.98741768,1627892.99941973
"2228",1466869.58242895,1435211.89120728,1622457.9623526
"2229",1456238.15906507,1427251.57891726,1609154.26432861
"2230",1453934.19931176,1425518.81262154,1606269.88877416
"2231",1440247.47849614,1415201.59099958,1589143.40257854
"2232",1439385.48800166,1414549.32619457,1588063.21896074
"2233",1441934.1809676,1416488.83205504,1591250.48248862
"2234",1442270.90879477,1416746.91958697,1591670.13523486
"2235",1445386.21840732,1419113.32921938,1595566.34951096
"2236",1432595.34171359,1409425.4872267,1579560.74348067
"2237",1416095.19861958,1396841.64632855,1558914.10333032
"2238",1413385.74543747,1394758.3005388,1555522.37439776
"2239",1415093.17595942,1396077.10804265,1557657.05035571
"2240",1414478.13466257,1395605.78974375,1556885.84957398
"2241",1409222.79134829,1391559.45738142,1550308.70290804
"2242",1411385.58897008,1393233.22611369,1553013.13418131
"2243",1428263.8233875,1406262.21648468,1574129.51997328
"2244",1426926.63400102,1405241.98166095,1572454.7675018
"2245",1428008.01972283,1406071.90007877,1573806.13620583
"2246",1428572.47528043,1406506.04251462,1574510.72188838
"2247",1425133.74150334,1403879.235875,1570206.51707537
"2248",1423651.03326887,1402745.91470074,1568349.69142129
"2249",1435037.02182871,1411476.83972118,1582594.17919625
"2250",1436159.87348304,1412334.93125321,1583997.43007504
"2251",1446198.71887081,1419980.99225844,1596556.3723131
"2252",1435753.41559881,1412072.24971896,1583485.54774807
"2253",1447829.011888,1421271.5063925,1598592.872714
"2254",1454482.05780223,1426309.06884197,1606915.50265076
"2255",1455509.91626074,1427086.84715169,1608199.89804294
"2256",1450326.03019789,1423181.80526609,1601712.15868999
"2257",1450591.24556247,1423384.80345134,1602042.33504305
"2258",1468604.02833427,1437001.41387662,1624578.26773602
"2259",1461497.13611027,1431683.82531011,1615684.46307424
"2260",1473856.58488464,1440973.31432552,1631146.94426962
"2261",1453070.31078226,1425456.93604894,1605137.49700161
"2262",1442586.17391652,1417546.07065379,1592018.08384408
"2263",1439313.93466184,1415064.95455155,1587922.19697751
"2264",1443991.35737275,1418624.16519362,1593772.92716229
"2265",1433700.60321668,1410820.11813845,1580895.47445111
"2266",1431414.0352766,1409078.39633598,1578032.85953337
"2267",1432187.0327543,1409671.11911471,1578998.37286635
"2268",1422957.90732039,1402628.06983783,1567449.23001234
"2269",1413117.94297674,1395081.27220925,1555135.80551444
"2270",1419531.01272215,1400030.69119499,1563158.17726879
"2271",1422785.39581701,1402535.06726752,1567228.40028597
"2272",1412941.48529917,1394983.2717647,1554910.03833493
"2273",1427610.20608095,1406304.03211675,1573261.88066599
"2274",1434627.60065921,1411677.58957775,1582040.3836512
"2275",1419332.53297188,1400019.10695705,1562901.5338497
"2276",1415517.16456077,1397088.25727815,1558126.08378261
"2277",1421310.19314187,1401554.75240433,1565372.66003217
"2278",1411035.63234858,1393666.30479445,1552515.46845649
"2279",1401746.91914145,1386494.06937993,1540891.76938062
"2280",1404154.06875268,1388365.30335396,1543901.93386308
"2281",1419198.33912538,1400032.96472793,1562723.66384229
"2282",1418348.33156677,1399381.71367727,1561658.47327385
"2283",1424241.28099356,1403918.14975989,1569030.07048554
"2284",1429578.17327671,1408013.97391884,1575705.9289991
"2285",1432820.65805246,1410495.63095299,1579761.26483941
"2286",1431773.34875372,1409698.58249464,1578449.21033371
"2287",1427974.78521291,1406799.70236058,1573694.78652034
"2288",1430809.34806314,1408971.72200425,1577239.73044744
"2289",1425463.78428241,1404889.10089317,1570549.69993388
"2290",1411743.4711243,1394376.28701578,1553381.18299935
"2291",1407734.71399556,1391283.09460224,1548363.76496875
"2292",1407997.49808978,1391488.84028481,1548690.89931632
"2293",1408964.35673644,1392239.34788655,1549898.97174391
"2294",1416286.16703547,1397904.39232103,1559058.35967895
"2295",1411241.87842687,1394020.66285316,1552745.28466077
"2296",1409394.8757293,1392596.03523568,1550432.65377446
"2297",1409318.85390654,1392539.59789446,1550335.8741587
"2298",1418833.99413341,1399900.96528244,1562239.55649945
"2299",1421170.80209929,1401701.30771233,1565161.70951525
"2300",1429710.33306008,1408265.49600102,1575844.70954228
"2301",1419729.66196615,1400634.73192299,1563355.23275845
"2302",1418191.02525841,1399453.92664394,1561428.42939861
"2303",1420157.31446604,1400969.58202448,1563886.98934408
"2304",1435493.68948723,1412762.59587093,1583074.20065949
"2305",1433149.50251918,1410977.86709157,1580139.49281395
"2306",1429330.34606414,1408064.79210141,1575359.30314629
"2307",1440971.04151204,1416972.3749127,1589922.48017959
"2308",1451991.20108792,1425352.40498419,1603709.24272982
"2309",1464278.53738142,1434641.72851672,1619081.49678913
"2310",1458560.2244904,1430349.88585303,1611925.08258878
"2311",1457592.05650983,1429623.24585704,1610712.04970038
"2312",1449117.23344805,1423239.19935642,1600106.68997438
"2313",1442232.04276938,1418029.65128251,1591490.27828611
"2314",1458537.87088307,1430421.32980075,1611890.46931085
"2315",1472506.30397159,1440944.93852366,1629366.1116801
"2316",1490670.88355995,1454531.05796523,1652091.97254994
"2317",1494884.87097497,1457655.50762006,1657362.8524925
"2318",1483447.31117706,1449201.32114358,1643050.51656224
"2319",1488360.7909924,1452857.68076601,1649196.60139609
"2320",1508236.83447142,1467604.44727906,1674063.84588592
"2321",1505414.84764939,1465534.78412522,1670531.31486309
"2322",1496376.82114905,1458891.01150036,1659221.27499476
"2323",1479714.52516531,1446583.65960853,1638371.74914879
"2324",1488153.21549845,1452874.85021621,1648928.5773825
"2325",1468638.70643256,1438397.80036233,1624510.36252814
"2326",1459246.7879312,1431360.24761879,1612757.53298813
"2327",1445327.38810818,1420878.74376733,1595339.91881846
"2328",1459602.75034781,1431713.41323794,1613199.59094158
"2329",1449700.31589585,1424257.48849761,1600808.00384417
"2330",1432250.03966487,1411046.68377996,1578972.55711285
"2331",1426800.22244344,1406884.39853871,1572152.08469429
"2332",1418781.04431239,1400739.33547233,1562116.82790561
"2333",1414255.63059518,1397257.16849739,1556452.96915153
"2334",1416789.07583491,1399214.86248578,1559621.15472436
"2335",1415311.3807471,1398078.2471756,1557770.60151939
"2336",1429056.8898213,1408683.91858972,1574967.32136191
"2337",1432991.71640082,1411698.871819,1579888.9152671
"2338",1432137.75090065,1411048.90963719,1578818.77252218
"2339",1434146.25437105,1412586.67318202,1581330.15095323
"2340",1434104.4081778,1412557.19244473,1581276.13188512
"2341",1441356.620582,1418097.45485245,1590348.43893414
"2342",1449416.29350243,1424230.14842493,1600431.04058107
"2343",1444321.21858984,1420373.68154329,1594054.42173934
"2344",1445542.22964863,1421303.4371826,1595580.48966498
"2345",1453542.19454234,1427377.9351401,1605588.38462888
"2346",1442877.12205623,1419319.83446621,1592242.58482315
"2347",1447497.09018294,1422833.52294092,1598021.42783217
"2348",1440584.97822673,1417595.29378271,1589371.33224146
"2349",1442601.93037471,1419132.69674827,1591893.2816579
"2350",1452645.20302448,1426770.10372774,1604457.76328617
"2351",1449580.6398937,1424455.2382311,1600621.72078584
"2352",1452089.74409562,1426358.17661078,1603759.45085217
"2353",1448251.32783464,1423457.35331288,1598955.16331532
"2354",1431158.03667425,1410503.17512123,1577566.37630432
"2355",1434494.81180563,1413058.2668269,1581739.6882376
"2356",1434873.83061864,1413350.15940204,1582212.25546532
"2357",1445401.13215891,1421389.17758836,1595382.3540414
"2358",1461490.55172954,1433606.7887359,1615511.77469706
"2359",1455548.87104963,1429136.48834547,1608075.88271925
"2360",1463827.29502196,1435390.92397064,1618432.18568232
"2361",1473655.47801755,1442782.35988323,1630727.54713529
"2362",1470175.75257205,1440182.1768373,1626372.05354677
"2363",1472902.25731089,1442228.05520287,1629781.79516489
"2364",1481072.57323767,1448345.36726152,1640002.83334137
"2365",1486506.23202454,1452397.21391648,1646799.76610439
"2366",1499663.08507822,1462178.09504248,1663259.95953404
"2367",1500621.41781349,1462888.30214067,1664457.3643413
"2368",1496512.31150471,1459859.37334733,1659314.38941665
"2369",1481347.63516416,1448649.36324842,1640338.68526823
"2370",1478660.62750583,1446649.69006207,1636975.04017502
"2371",1467951.43011834,1438661.1599874,1623574.03129268
"2372",1481891.63142877,1449124.51244757,1641014.35006118
"2373",1478957.85863727,1446941.53901949,1637341.95243335
"2374",1478942.89099886,1446933.04776442,1637321.56381306
"2375",1480561.0600508,1448143.1993205,1639344.55581974
"2376",1488916.78812976,1454374.24077659,1649797.58168102
"2377",1483887.62723523,1450643.30998245,1643503.43445867
"2378",1488153.97611511,1453821.02285061,1648839.82906606
"2379",1480528.66151792,1448161.1793101,1639297.37433095
"2380",1489097.69207557,1454552.92944627,1650017.28425357
"2381",1484217.76321972,1450933.76529707,1643909.85615801
"2382",1484307.05958037,1451002.91726771,1644019.92265335
"2383",1474983.400013,1444066.94743672,1632352.49869155
"2384",1473246.58621144,1442770.81442512,1630177.73615193
"2385",1468698.20406411,1439369.45363876,1624485.13929807
"2386",1469929.22164989,1440295.59160304,1626023.72739029
"2387",1473614.48261261,1443060.69734768,1630633.06479574
"2388",1473419.8316766,1442917.71031101,1630387.85643349
"2389",1459177.46935929,1432261.37555908,1612566.15159095
"2390",1460187.33691384,1433025.4014095,1613828.0367641
"2391",1465767.59919328,1437233.27674582,1620808.39981702
"2392",1455434.96615259,1429471.95135842,1607878.5482454
"2393",1450356.75796785,1425638.44194328,1601523.03305355
"2394",1453268.87859204,1427847.20976626,1605165.01726742
"2395",1446966.04790116,1423082.30736184,1597277.25439588
"2396",1460482.29693639,1433343.66974466,1614187.12407765
"2397",1459927.325035,1432928.03339597,1613491.08212352
"2398",1447425.07141284,1423506.42271082,1597846.60128036
"2399",1443651.92622377,1420645.89188738,1593123.98090869
"2400",1443945.68731962,1420871.78211038,1593489.8736807
"2401",1448026.27551294,1423976.36112796,1598593.84451708
"2402",1445890.93722509,1422359.02762978,1595920.44814021
"2403",1442567.65634458,1419837.85273229,1591760.69799139
"2404",1438150.9785142,1416480.15376275,1586232.88957891
"2405",1425598.56333396,1406910.17083519,1570525.64659429
"2406",1431191.20163189,1411206.62947272,1577521.49452155
"2407",1432194.84069085,1411977.2719513,1578775.586601
"2408",1429126.94026215,1409632.79002811,1574935.36847351
"2409",1427892.13396936,1408688.88131071,1573388.71772886
"2410",1422823.63576412,1404804.79895043,1567045.35166335
"2411",1418555.91123914,1401525.33704468,1561703.91362658
"2412",1431906.13493471,1411818.08788193,1578406.05240337
"2413",1425653.182764,1407035.78919836,1570580.69753626
"2414",1431364.59877056,1411423.44536058,1577725.16013256
"2415",1433100.4657433,1412754.53587803,1579895.41577775
"2416",1446987.52820804,1423377.82633042,1597269.24722251
"2417",1438113.73897558,1416643.37411657,1586164.70102375
"2418",1451704.09454819,1427012.58544259,1603167.29280509
"2419",1439015.71260488,1417407.49342877,1587289.92820651
"2420",1455270.91444934,1429802.95217213,1607626.77564319
"2421",1452962.19378956,1428060.58855778,1604736.44324256
"2422",1448424.85189176,1424629.28455874,1599057.65994892
"2423",1436348.99962107,1415471.07874048,1583946.69247673
"2424",1432214.12311922,1412316.16720239,1578771.47388649
"2425",1444085.12571173,1421404.69369781,1593622.81121913
"2426",1461942.23117863,1434985.75256786,1615963.96046821
"2427",1452899.90728945,1428175.86257514,1604648.54370695
"2428",1481756.37984559,1450022.7678557,1640752.10105809
"2429",1483444.1051638,1451284.15911231,1642862.12186512
"2430",1499229.01936463,1463046.61384272,1662610.54540209
"2431",1514116.10573112,1474053.90998959,1681235.60675273
"2432",1515902.04204604,1475366.89985434,1683468.50915884
"2433",1498505.05241995,1462617.74137905,1661699.73462757
"2434",1513465.51969226,1473682.27040401,1680416.61016757
"2435",1529489.89265972,1485446.98397165,1700464.64451334
"2436",1537846.09414354,1491534.86274931,1710918.26269879
"2437",1530674.93906833,1486337.2696602,1701944.05235758
"2438",1545653.60113369,1497241.63753041,1720683.69322264
"2439",1553261.69841664,1502742.20973818,1730201.28343196
"2440",1569663.65117484,1514551.32898433,1750721.74561191
"2441",1557791.42688272,1506072.8722675,1735865.5574665
"2442",1550213.80372395,1500632.119695,1726382.77425913
"2443",1542893.20793366,1495356.95028893,1717221.58369522
"2444",1544884.4614898,1496800.7705685,1719711.37903354
"2445",1541055.51057667,1494036.162785,1714918.93453992
"2446",1552185.73535355,1502099.61283826,1728843.41066965
"2447",1556709.06162971,1505361.20518284,1734501.33539526
"2448",1555139.28189392,1504235.85465161,1732535.56587873
"2449",1554253.47579516,1503601.60574416,1731425.58417685
"2450",1560209.0830486,1507890.25754913,1738875.57886124
"2451",1566293.73022234,1512259.62178959,1746487.02829392
"2452",1547545.35338,1498846.33014661,1723027.39807768
"2453",1529116.2315098,1485543.47320394,1699967.21968257
"2454",1530707.54788845,1486705.79679362,1701956.61362443
"2455",1520975.90930017,1479624.06152039,1689778.72631165
"2456",1520952.15051997,1479609.54069776,1689747.33821475
"2457",1525169.17110062,1482697.56851012,1695022.01325416
"2458",1502234.28088606,1465957.97246301,1666324.21750658
"2459",1477604.9247595,1447774.43129599,1635506.30600993
"2460",1467007.38394082,1439852.2577321,1622245.00182648
"2461",1472890.64337386,1444279.08866701,1629604.47491799
"2462",1465753.52806845,1438931.75385947,1620672.85513675
"2463",1476580.56939012,1447080.63403561,1634217.98812731
"2464",1478437.73798721,1448472.83027837,1636540.01636488
"2465",1468613.63403449,1441131.00079823,1624246.43638812
"2466",1459542.79892345,1434317.80227993,1612895.34638608
"2467",1462388.86118199,1436469.16499941,1616454.67837286
"2468",1454457.14146493,1430492.83388304,1606528.84955176
"2469",1453102.67333238,1429470.06499876,1604832.4779132
"2470",1467459.60545029,1440349.4331205,1622794.21026802
"2471",1473771.05380423,1445098.26371123,1630689.43333736
"2472",1473399.55676506,1444822.51383008,1630222.95513083
"2473",1464108.74775736,1437860.7718106,1618596.63378929
"2474",1482103.19804841,1451416.79811903,1641109.62888234
"2475",1479836.12270696,1449727.79380083,1638271.40310401
"2476",1493201.21957104,1459716.87036815,1654992.15118924
"2477",1498228.52384522,1463449.86585387,1661280.65318597
"2478",1511985.88863163,1473635.82520528,1678492.20689562
"2479",1517664.3819268,1477813.47093621,1685595.47659543
"2480",1531698.78888906,1488103.53330303,1703153.66547549
"2481",1522603.80650466,1481485.28771449,1691772.36240502
"2482",1508503.87301299,1471175.4590571,1674128.86450913
"2483",1522934.37353899,1481804.88202539,1692182.64565615
"2484",1537932.92105683,1492774.68425616,1710947.16719937
"2485",1516181.02483845,1476985.73537939,1683729.53353982
"2486",1527431.44662352,1485244.13059956,1697804.40016618
"2487",1527547.26834712,1485331.54062677,1697947.65519564
"2488",1536508.385576,1491872.45588395,1709158.1439613
"2489",1549974.37745963,1501657.07461044,1726005.13189499
"2490",1527658.78182204,1485552.65625066,1698082.19752213
"2491",1508020.92226982,1471223.83047643,1673509.64653928
"2492",1501581.33554137,1466481.94376856,1665450.77451353
"2493",1506600.65404683,1470194.99702367,1671729.28471646
"2494",1507541.01478939,1470891.21347968,1672904.20296644
"2495",1506134.03314298,1469857.06641897,1671142.12641933
"2496",1497009.71579455,1463129.76200626,1659724.11944187
"2497",1510600.21667982,1473203.0755432,1676726.8930384
"2498",1507944.10434383,1471250.98797502,1673401.9041725
"2499",1503194.81942055,1467753.56498657,1667457.93776539
"2500",1495176.30304995,1461832.26445705,1657423.50897138
"2501",1479076.67229409,1449892.30201315,1637277.98985854
"2502",1484030.60419064,1453600.51608764,1643474.68833639
"2503",1496064.08147553,1462580.18538026,1658529.31400414
"2504",1477961.29704045,1449161.52941279,1635877.44900785
"2505",1487307.23539206,1456158.6979291,1647569.42596227
"2506",1486508.93908472,1455566.83636321,1646568.93651142
"2507",1491831.04437561,1459535.57478153,1653226.29354027
"2508",1497812.61521619,1463983.80759533,1660708.77386489
"2509",1494384.46299314,1461446.9887777,1656417.8086923
"2510",1508152.7683724,1471668.56550638,1673643.05127171
"2511",1525752.46686328,1484642.3440878,1695662.13291239
"2512",1538390.30631183,1493878.42657304,1711472.93651931
"2513",1529730.67142848,1487592.72987949,1700636.34024215
"2514",1558843.12529878,1508824.42489251,1737060.18141357
"2515",1544065.86827483,1498199.6375139,1718569.21631409
"2516",1555435.82485127,1506438.98802612,1732793.64487142
"2517",1558257.42698409,1508474.6717899,1736322.37234888
"2518",1572642.97489651,1518826.64845017,1754319.9087858
"2519",1590793.8533817,1531800.33923155,1777028.62683535
"2520",1605857.95736775,1542477.91014146,1795875.17263158
