"","V_bh","V_daily"
"679",1217303.90473902,1229398.85301588
"680",1221705.51950653,1233324.39873016
"681",1213783.51701171,1226305.60730159
"682",1220672.51461988,1232456.47396826
"683",1224471.59565581,1235838.96285715
"684",1222657.32825214,1234243.87873017
"685",1233887.65864433,1244199.21111112
"686",1238546.76645953,1248309.44650794
"687",1231968.87767364,1242561.07269842
"688",1232111.55743239,1242698.62666667
"689",1213302.74888134,1226128.98063493
"690",1220572.83620009,1232633.50761905
"691",1210148.00128174,1223393.64063493
"692",1211645.09447134,1224744.28650794
"693",1217535.01905449,1230015.95000001
"694",1217899.14283425,1230350.75190477
"695",1210090.43728042,1223417.10174604
"696",1219714.01105503,1232042.31968255
"697",1227730.82821208,1239183.06507937
"698",1224902.03820052,1236695.31031747
"699",1226831.71971023,1238415.32238096
"700",1222257.12683535,1234376.11793651
"701",1244951.0477106,1254525.95269842
"702",1245557.2149552,1255068.11142858
"703",1253733.67780181,1262225.28603175
"704",1245384.23684783,1254991.09253969
"705",1251006.36866138,1259916.25126985
"706",1253528.28418077,1262122.95253969
"707",1232942.77360067,1244268.02317461
"708",1228775.01974113,1240605.58920636
"709",1218025.7435827,1231119.95031747
"710",1216221.77590094,1229522.97634921
"711",1225211.91677825,1237563.95888889
"712",1225354.596537,1237701.84301588
"713",1232176.64595278,1243767.01714286
"714",1237185.94431284,1248194.82349207
"715",1235608.57051304,1246819.27650794
"716",1236698.82468729,1247790.21396826
"717",1230790.41782539,1242604.91317461
"718",1232122.71546446,1243793.61396826
"719",1242420.92102402,1252903.90444445
"720",1243320.63034298,1253704.10619048
"721",1241944.10112038,1252510.91174604
"722",1256882.33139927,1265634.27968255
"723",1261901.92948124,1270004.26968255
"724",1250781.86333413,1260387.1084127
"725",1240496.07466154,1251431.9520635
"726",1243151.88656573,1253775.06444445
"727",1242686.88273194,1253380.12412699
"728",1246846.45403463,1257043.14793651
"729",1247952.15779174,1258021.79873016
"730",1240081.65390646,1251156.98920636
"731",1234631.58466944,1246374.93777778
"732",1237349.19490507,1248782.48380953
"733",1242497.53951088,1253323.07714286
"734",1242691.71787917,1253505.67714286
"735",1242576.90459024,1253417.07714286
"736",1239887.16082444,1251068.46920636
"737",1242321.52870761,1253221.82396826
"738",1241913.17334432,1252875.56015874
"739",1253370.09761848,1262943.3604762
"740",1256412.1490942,1265608.36380953
"741",1252779.98077385,1262461.56031747
"742",1261445.68041107,1270029.61984128
"743",1258086.45472128,1267133.60714286
"744",1240462.11418958,1251848.98333334
"745",1239343.07801467,1250876.63809524
"746",1235937.50357629,1247892.93317461
"747",1234936.91420332,1247022.59920635
"748",1238154.06095147,1249876.66349207
"749",1241216.711871,1252588.46095239
"750",1244511.10653346,1255498.3336508
"751",1237186.48790927,1249081.74952382
"752",1231175.08382829,1243794.02730159
"753",1231091.16970508,1243731.15873016
"754",1234596.70866664,1246846.60222223
"755",1235419.1700713,1247584.88476191
"756",1223300.03089917,1236889.04111112
"757",1221501.21307836,1235296.71269842
"758",1217276.81074833,1231534.15079366
"759",1216301.97068013,1230672.07603175
"760",1223330.01453405,1236973.90158731
"761",1206648.09855689,1222116.4652381
"762",1218661.20781406,1232973.44539683
"763",1216589.4473627,1231129.48031747
"764",1221119.80865406,1235195.46380953
"765",1217992.32670718,1232412.67015874
